The GSE3397 mRNA expression profile dataset.;;;;;
ID;adj.P.Val;P.Value;logFC;Gene.symbol;Gene.title
227848_at;0,866;0,03949591;0,60569716;PEBP4;phosphatidylethanolamine binding protein 4
221963_x_at;0,866;0,03949596;-0,71605951;ZNF587B;zinc finger protein 587B
227014_at;0,866;0,039533;-0,51558176;ASPHD2;aspartate beta-hydroxylase domain containing 2
1557235_at;0,866;0,03955503;-1,36902703;LOC107161159;uncharacterized LOC107161159
224873_s_at;0,866;0,03956956;-0,63886686;MRPS25;mitochondrial ribosomal protein S25
236079_at;0,866;0,03958271;-0,69844081;LOC202025;uncharacterized LOC202025
1556529_a_at;0,866;0,03961509;1,25720638;LINC00692;long intergenic non-protein coding RNA 692
213027_at;0,866;0,03961919;-0,45906207;TROVE2;TROVE domain family member 2
209648_x_at;0,866;0,03964132;-0,42036962;SOCS5;suppressor of cytokine signaling 5
202734_at;0,866;0,03965406;0,50955724;TRIP10;thyroid hormone receptor interactor 10
244063_at;0,866;0,03967008;1,0100224;BTN2A1;butyrophilin subfamily 2 member A1
231163_at;0,866;0,0396834;1,38743914;C1orf111;chromosome 1 open reading frame 111
223169_s_at;0,866;0,03969213;1,27492709;RHOU;ras homolog family member U
230389_at;0,866;0,03969697;-1,31059432;FNBP1;formin binding protein 1
236128_at;0,866;0,039705;-2,16386625;ZNF91;zinc finger protein 91
1558943_x_at;0,866;0,03974978;-0,83967366;ZNF765;zinc finger protein 765
207127_s_at;0,866;0,03979234;-0,55404589;HNRNPH3;heterogeneous nuclear ribonucleoprotein H3
212046_x_at;0,866;0,03981528;0,47042847;MAPK3;mitogen-activated protein kinase 3
213459_at;0,866;0,03985381;-0,62049993;RPL37A;ribosomal protein L37a
223273_at;0,866;0,03988713;-0,41574388;GON7;GON7, KEOPS complex subunit homolog
217221_x_at;0,866;0,0399037;-0,42216325;RBM10;RNA binding motif protein 10
218642_s_at;0,866;0,03992971;-0,88409508;CHCHD7;coiled-coil-helix-coiled-coil-helix domain containing 7
227745_at;0,866;0,0399323;-0,43336519;RNF139-AS1;RNF139 antisense RNA 1 (head to head)
221092_at;0,866;0,0399676;1,46260089;IKZF3;IKAROS family zinc finger 3
219574_at;0,866;0,03999284;1,6230662;42430;membrane associated ring-CH-type finger 1
234017_at;0,866;0,04004881;1,03717843;LINC00923;long intergenic non-protein coding RNA 923
217254_s_at;0,866;0,04004983;0,48898238;EPO;erythropoietin
230223_at;0,866;0,04006287;-1,37970139;CINP;cyclin dependent kinase 2 interacting protein
212170_at;0,866;0,04007061;-1,15081279;RBM12;RNA binding motif protein 12
206888_s_at;0,866;0,04007587;0,65317889;ARHGDIG;Rho GDP dissociation inhibitor gamma
218172_s_at;0,866;0,04009256;-0,43396765;DERL1;derlin 1
208810_at;0,866;0,04010285;-0,32748308;TMEM135///DNAJB6;transmembrane protein 135///DnaJ heat shock protein family (Hsp40) member B6
1556809_a_at;0,866;0,04010357;-1,14550153;RAP2A;RAP2A, member of RAS oncogene family
227311_at;0,866;0,04010835;-0,87954695;SNX25;sorting nexin 25
202560_s_at;0,866;0,04011295;-0,50239195;CHTOP;chromatin target of PRMT1
211442_x_at;0,866;0,04011755;1,47406792;CYP3A43;cytochrome P450 family 3 subfamily A member 43
214943_s_at;0,866;0,04012269;-0,38839533;ARID4B///RBM34;AT-rich interaction domain 4B///RNA binding motif protein 34
230891_at;0,866;0,04013817;1,39347071;TUBE1;tubulin epsilon 1
218735_s_at;0,866;0,0401696;-0,8413088;ZNF544;zinc finger protein 544
232545_at;0,866;0,04017218;-1,12623847;LRRC29;leucine rich repeat containing 29
1556941_a_at;0,866;0,04017238;1,46569675;LOC283484;uncharacterized LOC283484
213139_at;0,866;0,04020774;0,38240622;SNAI2;snail family transcriptional repressor 2
228470_at;0,866;0,04021953;0,70175932;RNF187;ring finger protein 187
200878_at;0,866;0,04023813;0,41623675;EPAS1;endothelial PAS domain protein 1
1562457_at;0,866;0,04024411;1,04972078;NCKAP5L;NCK associated protein 5 like
210709_at;0,866;0,04024435;1,08697743;ZC3H15;zinc finger CCCH-type containing 15
226700_at;0,866;0,04028608;1,1094899;U2AF1L4;U2 small nuclear RNA auxiliary factor 1 like 4
228990_at;0,866;0,04028676;-0,98289051;SNORA16A///SNORA61///SNORA44///SNHG12;small nucleolar RNA, H/ACA box 16A///small nucleolar RNA, H/ACA box 61///small nucleolar RNA, H/ACA box 44///small nucleolar RNA host gene 12
1558305_at;0,866;0,04030368;-1,68511697;GIGYF2;GRB10 interacting GYF protein 2
230909_at;0,866;0,04031413;1,10774329;COX18;COX18, cytochrome c oxidase assembly factor
227541_at;0,866;0,04032705;-0,69408462;WDR20;WD repeat domain 20
208458_at;0,866;0,04036029;-1,27732459;SCNN1D;sodium channel epithelial 1 delta subunit
227643_at;0,866;0,04037347;0,58021995;TPPP;tubulin polymerization promoting protein
1553111_a_at;0,866;0,04037472;-0,67888735;KBTBD6;kelch repeat and BTB domain containing 6
232861_at;0,866;0,04042031;-0,63859146;PDP2;pyruvate dehyrogenase phosphatase catalytic subunit 2
232517_s_at;0,866;0,04042829;-0,44319325;HELZ2;helicase with zinc finger 2
213335_s_at;0,866;0,0404827;1,1200959;ST3GAL6;ST3 beta-galactoside alpha-2,3-sialyltransferase 6
206792_x_at;0,866;0,04050657;-0,46037866;LOC729966///PDE4C;uncharacterized LOC729966///phosphodiesterase 4C
227433_at;0,866;0,04050661;-0,35135944;USF3;upstream transcription factor family member 3
220207_at;0,866;0,04051544;-0,78140997;YIF1B;Yip1 interacting factor homolog B, membrane trafficking protein
244825_at;0,866;0,04053532;0,77069317;SHROOM4;shroom family member 4
221953_s_at;0,866;0,04055281;0,6155125;MMP24-AS1;MMP24 antisense RNA 1
1560542_at;0,866;0,04055595;1,93748126;MCM3AP-AS1;MCM3AP antisense RNA 1
237332_at;0,866;0,04058099;-1,35106119;MON2;MON2 homolog, regulator of endosome-to-Golgi trafficking
237706_at;0,866;0,04058268;0,81748754;STXBP4;syntaxin binding protein 4
231565_at;0,866;0,04062163;-1,38863333;C4orf22;chromosome 4 open reading frame 22
214371_at;0,866;0,04063602;1,18190558;TSSK2;testis specific serine kinase 2
1555324_at;0,866;0,04064187;-0,68293282;PTK7;protein tyrosine kinase 7 (inactive)
210192_at;0,866;0,04064457;1,53231568;ATP8A1;ATPase phospholipid transporting 8A1
232446_at;0,866;0,04065266;1,17342982;LOC90768;uncharacterized LOC90768
218932_at;0,866;0,04067232;-0,41284048;ZNHIT6;zinc finger HIT-type containing 6
1561592_at;0,866;0,04071442;1,08892853;LOC101928823;uncharacterized LOC101928823
220834_at;0,866;0,04072871;-1,02454843;MS4A12;membrane spanning 4-domains A12
233968_at;0,866;0,04073292;0,71219175;CST11;cystatin 11
235614_at;0,866;0,04073849;0,68198808;TMEM151A;transmembrane protein 151A
217414_x_at;0,866;0,04082843;0,43167972;HBA2///HBA1;hemoglobin subunit alpha 2///hemoglobin subunit alpha 1
227048_at;0,866;0,04083109;-1,56446499;LAMA1;laminin subunit alpha 1
209892_at;0,866;0,0408531;-1,62845551;FUT4;fucosyltransferase 4
212390_at;0,866;0,04094492;1,12561767;LOC101930416///LOC101929792///LOC100996724///PDE4DIP;myomegalin-like///uncharacterized LOC101929792///phosphodiesterase 4D interacting protein-like///phosphodiesterase 4D interacting protein
202833_s_at;0,866;0,04097019;1,41501745;SERPINA1;serpin family A member 1
220266_s_at;0,866;0,04098236;1,24038482;KLF4;Kruppel like factor 4
229940_at;0,866;0,0410131;0,85942086;SETD3;SET domain containing 3
213528_at;0,866;0,04102336;-0,81934127;METTL18;methyltransferase like 18
209941_at;0,866;0,04104717;-0,64994992;RIPK1;receptor interacting serine/threonine kinase 1
211547_s_at;0,866;0,04109828;-0,82607779;PAFAH1B1;platelet activating factor acetylhydrolase 1b regulatory subunit 1
225070_at;0,866;0,04110092;-0,51151179;NUS1;NUS1 dehydrodolichyl diphosphate synthase subunit
217631_at;0,866;0,04112252;-1,04311902;GTPBP4;GTP binding protein 4
209180_at;0,866;0,04118401;0,30742705;RABGGTB;Rab geranylgeranyltransferase beta subunit
207112_s_at;0,866;0,04118648;0,64165373;GAB1;GRB2 associated binding protein 1
1569178_at;0,866;0,04119192;-2,00166056;GRIA4;glutamate ionotropic receptor AMPA type subunit 4
1563878_a_at;0,866;0,04119569;1,19016113;LOC338963;epididymal protein pseudogene
211383_s_at;0,866;0,04120012;-1,01974368;WDR37;WD repeat domain 37
217167_x_at;0,866;0,04120408;1,84754125;GK;glycerol kinase
213371_at;0,866;0,04121748;-1,61534141;LDB3;LIM domain binding 3
209905_at;0,866;0,04125867;0,69026314;HOXA10-HOXA9///MIR196B///HOXA9;HOXA10-HOXA9 readthrough///microRNA 196b///homeobox A9
240075_at;0,866;0,04134579;-0,96572673;LOC101927417;uncharacterized LOC101927417
1562292_at;0,866;0,04138566;1,9920219;ANKRD30B;ankyrin repeat domain 30B
216279_at;0,866;0,04142196;0,68387693;ZNF460;zinc finger protein 460
223788_at;0,866;0,04143255;0,97477047;GTPBP2;GTP binding protein 2
213187_x_at;0,866;0,04144861;0,39996359;FTL;ferritin light chain
201695_s_at;0,866;0,04145467;-0,4833732;PNP;purine nucleoside phosphorylase
235066_at;0,866;0,0415044;0,71486052;MAP4;microtubule associated protein 4
217190_x_at;0,866;0,04153791;-0,72089754;ESR1;estrogen receptor 1
238406_x_at;0,866;0,04171146;0,40847933;SEZ6L2;seizure related 6 homolog like 2
213091_at;0,866;0,04172451;0,64004809;CRTC1;CREB regulated transcription coactivator 1
216903_s_at;0,866;0,04174251;0,3928965;MICU1;mitochondrial calcium uptake 1
212993_at;0,866;0,04176877;-0,75487236;NACC2;NACC family member 2
213779_at;0,866;0,04179182;0,46677439;EMID1;EMI domain containing 1
213343_s_at;0,866;0,04179984;1,23152284;GDPD5;glycerophosphodiester phosphodiesterase domain containing 5
207778_at;0,866;0,04180657;-0,94312907;REG1CP;regenerating family member 1 gamma, pseudogene
211848_s_at;0,866;0,04182277;1,39504283;CEACAM7;carcinoembryonic antigen related cell adhesion molecule 7
235135_at;0,866;0,04185135;-0,89484136;TAF10;TATA-box binding protein associated factor 10
239113_at;0,866;0,04188063;-1,20462066;LOC100507468;uncharacterized LOC100507468
216659_at;0,866;0,04198601;-1,72089646;LOC1720;dihydrofolate reductase pseudogene
213449_at;0,866;0,04206048;-0,97674586;POP1;POP1 homolog, ribonuclease P/MRP subunit
220698_at;0,866;0,04209456;0,87893914;LOC79160;uncharacterized LOC79160
1553666_at;0,866;0,0420949;0,67688872;CCDC34;coiled-coil domain containing 34
1554927_at;0,866;0,04219607;-1,02359351;LINC00598;long intergenic non-protein coding RNA 598
210437_at;0,866;0,0422129;-0,99024448;MAGEA9B///MAGEA9;MAGE family member A9B///MAGE family member A9
208548_at;0,866;0,04223785;1,91245073;IFNA6///IFNA5;interferon alpha 6///interferon alpha 5
201085_s_at;0,866;0,04226365;-0,28059661;SON;SON DNA binding protein
238664_s_at;0,866;0,04227692;-0,96434688;MGC12916;uncharacterized protein MGC12916
237883_at;0,866;0,04238542;-0,81196492;LOC101927098;uncharacterized LOC101927098
205754_at;0,866;0,04242383;0,93407525;F2;coagulation factor II, thrombin
220940_at;0,866;0,04245632;-0,60180267;ANKRD36B;ankyrin repeat domain 36B
221684_s_at;0,866;0,04247055;1,13237236;NYX;nyctalopin
225022_at;0,866;0,0424883;-0,4142059;GOPC;golgi associated PDZ and coiled-coil motif containing
235907_at;0,866;0,04250574;-0,31585498;TMEM33;transmembrane protein 33
215721_at;0,866;0,04250869;-1,08428131;LOC100293211///IGHG1;uncharacterized LOC100293211///immunoglobulin heavy constant gamma 1 (G1m marker)
206677_at;0,866;0,04253411;0,39323348;KRT31;keratin 31
218440_at;0,866;0,0425516;0,31927564;MCCC1;methylcrotonoyl-CoA carboxylase 1
209936_at;0,866;0,04257912;1,61840314;RBM5;RNA binding motif protein 5
228029_at;0,866;0,04258566;-0,72376189;ZNF721;zinc finger protein 721
205764_at;0,866;0,0425923;1,26339516;CSNK1A1;casein kinase 1 alpha 1
211514_at;0,866;0,04261901;-0,58834734;DSTYK;dual serine/threonine and tyrosine protein kinase
205409_at;0,866;0,04266588;0,82323467;FOSL2;FOS like 2, AP-1 transcription factor subunit
34449_at;0,866;0,04267989;-0,53016264;CASP2;caspase 2
231802_at;0,866;0,042713;1,27669009;CLEC3A;C-type lectin domain family 3 member A
204936_at;0,866;0,04273916;1,23420401;MAP4K2;mitogen-activated protein kinase kinase kinase kinase 2
210400_at;0,866;0,04281028;0,54428164;GRIN2C;glutamate ionotropic receptor NMDA type subunit 2C
228305_at;0,866;0,04286736;0,43132505;ZNF565;zinc finger protein 565
235951_s_at;0,866;0,04287368;-1,18899174;ZNF688;zinc finger protein 688
1564653_s_at;0,866;0,04290557;-1,4489059;LEKR1;leucine, glutamate and lysine rich 1
213100_at;0,866;0,04296322;0,58570509;UNC5B;unc-5 netrin receptor B
1557217_a_at;0,866;0,04296352;1,45046777;FANCB;Fanconi anemia complementation group B
224446_at;0,866;0,042979;-0,64891797;LLPH;LLP homolog, long-term synaptic facilitation
1554380_at;0,866;0,04299304;-1,35859185;NEK11;NIMA related kinase 11
211379_x_at;0,866;0,04300393;-0,6289674;B3GALNT1;beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)
1558725_at;0,866;0,04301438;1,73106232;SRRM3;serine/arginine repetitive matrix 3
221539_at;0,866;0,04302287;0,39315592;EIF4EBP1;eukaryotic translation initiation factor 4E binding protein 1
201216_at;0,866;0,04303041;0,2874478;ERP29;endoplasmic reticulum protein 29
217775_s_at;0,866;0,04304913;-0,35746388;RDH11;retinol dehydrogenase 11 (all-trans/9-cis/11-cis)
208615_s_at;0,866;0,04305043;-0,4532403;PTP4A2;protein tyrosine phosphatase type IVA, member 2
212724_at;0,866;0,04307048;0,99172097;RND3;Rho family GTPase 3
226392_at;0,866;0,04309142;-0,67012553;RASA2;RAS p21 protein activator 2
208039_at;0,866;0,04310659;0,45629386;SLC9A2;solute carrier family 9 member A2
238603_at;0,866;0,04311998;0,85803368;MIR9-3HG;MIR9-3 host gene
229661_at;0,866;0,04318377;1,16016233;SALL4;spalt like transcription factor 4
228787_s_at;0,866;0,04318589;0,35561723;BCAS4;breast carcinoma amplified sequence 4
229790_at;0,866;0,04319936;-0,59812712;TERF2;telomeric repeat binding factor 2
231233_at;0,866;0,04322779;0,85876277;PCAT6;prostate cancer associated transcript 6 (non-protein coding)
1562121_at;0,866;0,04323236;0,5413784;CHL1-AS1;CHL1 antisense RNA 1
1553607_at;0,866;0,04325868;1,34212838;GRIK1-AS2///LINC00189///BACH1;GRIK1 antisense RNA 2///long intergenic non-protein coding RNA 189///BTB domain and CNC homolog 1
201742_x_at;0,866;0,04327866;-0,60964499;SRSF1;serine and arginine rich splicing factor 1
226720_at;0,866;0,04328293;-0,4267775;PWWP2A;PWWP domain containing 2A
230922_x_at;0,866;0,0432903;-1,31536491;FUNDC2;FUN14 domain containing 2
213838_at;0,866;0,04329547;-0,61902261;NOL7;nucleolar protein 7
207994_s_at;0,866;0,04331351;-1,13597868;OPRM1;opioid receptor mu 1
219966_x_at;0,866;0,04334506;0,43877011;BANP;BTG3 associated nuclear protein
222052_at;0,866;0,04335546;0,36934907;C19orf54;chromosome 19 open reading frame 54
238506_at;0,866;0,0434412;-0,52219149;LRRC58;leucine rich repeat containing 58
208392_x_at;0,866;0,04344793;-1,1237654;SP110;SP110 nuclear body protein
230583_s_at;0,866;0,04346797;1,05134247;LOC100287728///ZNF75D;uncharacterized LOC100287728///zinc finger protein 75D
212987_at;0,866;0,04349992;-0,82777057;FBXO9;F-box protein 9
226562_at;0,866;0,0435306;-0,57021484;ZSCAN29;zinc finger and SCAN domain containing 29
37547_at;0,866;0,04353308;-0,88124553;BBS9;Bardet-Biedl syndrome 9
221751_at;0,866;0,04353947;-0,46413688;PANK3;pantothenate kinase 3
242520_s_at;0,866;0,04358021;-1,19371514;C1orf228;chromosome 1 open reading frame 228
220071_x_at;0,866;0,043601;-0,3946884;HAUS2;HAUS augmin like complex subunit 2
1555988_a_at;0,866;0,04363212;1,50639022;LINC00661;long intergenic non-protein coding RNA 661
226194_at;0,866;0,04363307;-0,64013673;CHAMP1;chromosome alignment maintaining phosphoprotein 1
200924_s_at;0,866;0,04364455;0,62201292;SLC3A2;solute carrier family 3 member 2
221448_s_at;0,866;0,0436475;-0,6826952;TEX15;testis expressed 15
1557548_at;0,866;0,04365619;1,85211717;PRR26;proline rich 26
230239_at;0,866;0,04366025;0,50571465;ROCK1;Rho associated coiled-coil containing protein kinase 1
218861_at;0,866;0,04369413;-0,73290945;RNF25;ring finger protein 25
207745_at;0,866;0,04369705;1,83060425;CABP2;calcium binding protein 2
241594_at;0,866;0,04370075;1,55043447;LOC101927133;uncharacterized LOC101927133
228031_at;0,866;0,0437391;-0,61890588;TTPAL;alpha tocopherol transfer protein like
1554640_at;0,866;0,04376077;1,21147788;PALM2;paralemmin 2
232563_at;0,866;0,04382715;-1,65514731;ZNF684;zinc finger protein 684
231846_at;0,866;0,04385063;-0,99176389;FOXRED2;FAD dependent oxidoreductase domain containing 2
219395_at;0,866;0,0439279;-0,36520466;MIR6773///ESRP2;microRNA 6773///epithelial splicing regulatory protein 2
223676_at;0,866;0,04393209;1,19089459;TMEM234;transmembrane protein 234
238613_at;0,866;0,04394218;0,38770404;ZAK;sterile alpha motif and leucine zipper containing kinase AZK
222674_at;0,866;0,04394748;-0,4450626;SPOUT1;SPOUT domain containing methyltransferase 1
209189_at;0,866;0,04395503;-0,96098413;FOS;Fos proto-oncogene, AP-1 transcription factor subunit
239439_at;0,866;0,04398529;-0,55116453;AFF4;AF4/FMR2 family member 4
222305_at;0,866;0,04399306;-1,12850405;HK2;hexokinase 2
203575_at;0,866;0,04404693;0,40662352;CSNK2A2;casein kinase 2 alpha 2
218819_at;0,866;0,04406238;0,47452707;INTS6;integrator complex subunit 6
1558522_at;0,866;0,044063;-1,14011701;MPP6;membrane palmitoylated protein 6
228353_x_at;0,866;0,04408465;-0,75497038;UBASH3B;ubiquitin associated and SH3 domain containing B
228397_at;0,866;0,04409289;-0,71327884;TUG1;taurine up-regulated 1 (non-protein coding)
206177_s_at;0,866;0,04410125;1,02352373;ARG1;arginase 1
241748_x_at;0,866;0,04412009;-0,66158385;DGCR14;DiGeorge syndrome critical region gene 14
212312_at;0,866;0,0441539;0,51930959;BCL2L1;BCL2 like 1
218143_s_at;0,866;0,04415466;0,26307949;SCAMP2;secretory carrier membrane protein 2
1569583_at;0,866;0,04415909;-1,46180784;EREG;epiregulin
204244_s_at;0,866;0,04416223;-0,59498252;DBF4;DBF4 zinc finger
219035_s_at;0,866;0,04416824;-0,54826109;RNF34;ring finger protein 34
218076_s_at;0,866;0,04421936;-0,42665904;ARHGAP17;Rho GTPase activating protein 17
219102_at;0,866;0,04422942;1,34363029;RCN3;reticulocalbin 3
217474_at;0,866;0,04424719;0,81916627;LINC01482;long intergenic non-protein coding RNA 1482
1552644_a_at;0,866;0,044293;0,40955713;PHC3;polyhomeotic homolog 3
210222_s_at;0,866;0,04429804;0,62668693;RTN1;reticulon 1
229095_s_at;0,866;0,04430108;-1,34238375;LOC100507334///LOC100288570///LIMS3-LOC440895///LOC440895;two pore channel 3 pseudogene///glycosylphosphatidylinositol anchor attachment protein 1 homolog (yeast) pseudogene///LIMS3-LOC440895 readthrough///two pore channel 3 pseudogene
201000_at;0,866;0,04431403;0,7526551;AARS;alanyl-tRNA synthetase
231035_s_at;0,866;0,04431989;1,45008327;OTUD1;OTU deubiquitinase 1
220513_at;0,866;0,04437273;0,6777066;KHDC1L;KH domain containing 1 like
228953_at;0,866;0,044419;0,43751399;WHAMM;WAS protein homolog associated with actin, golgi membranes and microtubules
222028_at;0,866;0,04444235;-0,46664429;ZNF45;zinc finger protein 45
213475_s_at;0,866;0,04444285;1,18000958;ITGAL;integrin subunit alpha L
227958_s_at;0,866;0,04455047;1,284621;GSN;gelsolin
202060_at;0,866;0,04455248;-0,52632581;CTR9;CTR9 homolog, Paf1/RNA polymerase II complex component
231809_x_at;0,866;0,0445546;-0,60127454;PDCD7;programmed cell death 7
227413_at;0,866;0,04456417;-0,4183221;UBLCP1;ubiquitin like domain containing CTD phosphatase 1
235536_at;0,866;0,04456942;-0,44721163;SNORD89;small nucleolar RNA, C/D box 89
242986_at;0,866;0,04457122;-1,54004551;NAV1;neuron navigator 1
214827_at;0,866;0,04457145;1,40228168;PARD6B;par-6 family cell polarity regulator beta
222886_at;0,866;0,04457182;-1,5089906;NSUN3;NOP2/Sun RNA methyltransferase family member 3
1570255_s_at;0,866;0,04458574;2,13790092;ANKRD20A12P///ANKRD20A8P///ANKRD20A4///ANKRD20A2///ANKRD20A3///ANKRD20A5P///ANKRD20A1;ankyrin repeat domain 20 family member A12, pseudogene///ankyrin repeat domain 20 family member A8, pseudogene///ankyrin repeat domain 20 family member A4///ankyrin repeat domain 20 family member A2///ankyrin repeat domain 20 family member A3///ankyrin repeat domain 20 family member A5, pseudogene///ankyrin repeat domain 20 family member A1
206801_at;0,866;0,04458843;1,57229027;NPPB;natriuretic peptide B
202925_s_at;0,866;0,04460547;-0,38116978;PLAGL2;PLAG1 like zinc finger 2
220439_at;0,866;0,04462456;0,41208729;RIN3;Ras and Rab interactor 3
203275_at;0,866;0,04463393;0,56263696;IRF2;interferon regulatory factor 2
232470_at;0,866;0,0446353;0,70709629;SIK1;salt inducible kinase 1
219866_at;0,866;0,0446668;0,58348776;CLIC5;chloride intracellular channel 5
223376_s_at;0,866;0,04467431;0,50159621;BRI3;brain protein I3
1564449_at;0,866;0,04468723;1,11512177;USP2-AS1;USP2 antisense RNA 1 (head to head)
235615_at;0,866;0,04470662;-0,40829622;PGGT1B;protein geranylgeranyltransferase type I subunit beta
215461_at;0,866;0,04476552;0,81031887;ZNRF4;zinc and ring finger 4
1558944_at;0,866;0,04479066;1,53872791;LOC100507353///CACNA1A;uncharacterized LOC100507353///calcium voltage-gated channel subunit alpha1 A
217014_s_at;0,866;0,04479924;0,75920352;AZGP1P1///AZGP1;alpha-2-glycoprotein 1, zinc-binding pseudogene 1///alpha-2-glycoprotein 1, zinc-binding
219999_at;0,866;0,04480149;0,55138961;MAN2A2;mannosidase alpha class 2A member 2
213899_at;0,866;0,04483778;-0,6956009;METAP2;methionyl aminopeptidase 2
235063_at;0,866;0,04485674;-0,95809362;C20orf196;chromosome 20 open reading frame 196
203669_s_at;0,866;0,04485924;0,37321955;DGAT1;diacylglycerol O-acyltransferase 1
1553338_at;0,866;0,04486583;-0,31938143;SDE2;SDE2 telomere maintenance homolog
212928_at;0,866;0,04496967;-0,86346616;TSPYL4;TSPY like 4
221862_at;0,866;0,04500037;0,48165499;MIER2;MIER family member 2
212784_at;0,866;0,0450066;0,37340873;CIC;capicua transcriptional repressor
232516_x_at;0,866;0,04500849;0,53464748;DAP3;death associated protein 3
215757_at;0,866;0,04502009;-1,82775921;PRKDC;protein kinase, DNA-activated, catalytic polypeptide
1569172_a_at;0,866;0,04503016;0,49357287;CFAP99;cilia and flagella associated protein 99
239835_at;0,866;0,04503466;-0,98304094;KBTBD8;kelch repeat and BTB domain containing 8
219261_at;0,866;0,0450524;-0,64442659;C7orf26;chromosome 7 open reading frame 26
221769_at;0,866;0,045068;0,44906635;SPSB3;splA/ryanodine receptor domain and SOCS box containing 3
225358_at;0,866;0,04510052;-0,41106204;DNAJC19;DnaJ heat shock protein family (Hsp40) member C19
230360_at;0,866;0,04513927;0,60964903;GLDN;gliomedin
203597_s_at;0,866;0,04515097;-0,34185388;WBP4;WW domain binding protein 4
207031_at;0,866;0,0451541;1,27622659;NKX3-2;NK3 homeobox 2
202253_s_at;0,866;0,04518055;0,31506745;DNM2;dynamin 2
226974_at;0,866;0,04520913;-0,61130706;NEDD4L;neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase
238122_at;0,866;0,04522341;-1,05873803;RBM12B;RNA binding motif protein 12B
212217_at;0,866;0,04522642;-0,52892758;PREPL;prolyl endopeptidase-like
210834_s_at;0,866;0,04524011;1,40785041;PTGER3;prostaglandin E receptor 3
1561673_at;0,866;0,04525278;1,27694444;LOC101929151;uncharacterized LOC101929151
203066_at;0,866;0,04527066;-0,47888795;CHST15;carbohydrate (N-acetylgalactosamine 4-sulfate 6-O) sulfotransferase 15
232837_at;0,866;0,04527312;0,56190818;KIF13A;kinesin family member 13A
213119_at;0,866;0,04543557;-0,62786914;SLC36A1;solute carrier family 36 member 1
221876_at;0,866;0,04544029;-1,08524366;ZNF783;zinc finger family member 783
217807_s_at;0,866;0,04547387;0,29114609;SNORD23///GLTSCR2;small nucleolar RNA, C/D box 23///glioma tumor suppressor candidate region gene 2
1558795_at;0,866;0,04554171;1,40722935;LOC101928307;uncharacterized LOC101928307
230748_at;0,866;0,04555079;-0,50453678;SLC16A6;solute carrier family 16 member 6
226753_at;0,866;0,04555236;-0,58767539;FAM76B;family with sequence similarity 76 member B
217834_s_at;0,866;0,04556315;-0,47874229;SYNCRIP;synaptotagmin binding cytoplasmic RNA interacting protein
214690_at;0,866;0,04556537;-0,47549372;TAF1B;TATA-box binding protein associated factor, RNA polymerase I subunit B
201846_s_at;0,866;0,04562829;0,48393288;RYBP;RING1 and YY1 binding protein
228698_at;0,866;0,04563481;-0,92787913;SOX7;SRY-box 7
238824_at;0,866;0,04564527;0,60792346;RPS29;ribosomal protein S29
238549_at;0,866;0,04565422;0,82658875;CBFA2T2;CBFA2/RUNX1 translocation partner 2
1570188_at;0,866;0,04567817;-0,94025529;NR1I3;nuclear receptor subfamily 1 group I member 3
214914_at;0,866;0,04569836;1,89690793;FAM13C;family with sequence similarity 13 member C
221182_at;0,866;0,0457117;-1,49363473;MROH9;maestro heat like repeat family member 9
232330_at;0,866;0,04573684;-1,05885883;COA1;cytochrome c oxidase assembly factor 1 homolog
217711_at;0,866;0,04578382;1,27767246;TEK;TEK receptor tyrosine kinase
215233_at;0,866;0,04579471;-0,83606348;JMJD6;arginine demethylase and lysine hydroxylase
202644_s_at;0,866;0,0458225;1,28983981;TNFAIP3;TNF alpha induced protein 3
1555837_s_at;0,866;0,04591175;-0,39483127;POLR2B;RNA polymerase II subunit B
212882_at;0,866;0,04593104;-0,56640025;KLHL18;kelch like family member 18
202847_at;0,866;0,04597563;0,64017379;PCK2;phosphoenolpyruvate carboxykinase 2, mitochondrial
219099_at;0,866;0,04599341;-0,38507927;TIGAR;TP53 induced glycolysis regulatory phosphatase
203803_at;0,866;0,04601118;-0,32036018;PCYOX1;prenylcysteine oxidase 1
244744_at;0,866;0,04602571;-0,84314676;LOC100130502;uncharacterized LOC100130502
200802_at;0,866;0,04603704;0,30201728;SARS;seryl-tRNA synthetase
232244_at;0,866;0,04606111;-0,69271401;KIAA1161;KIAA1161
234364_at;0,866;0,04608918;0,82663923;IGLL5///IGLV@;immunoglobulin lambda like polypeptide 5///immunoglobulin lambda variable cluster
237675_at;0,866;0,04610429;0,93423608;LINC01351;long intergenic non-protein coding RNA 1351
233971_at;0,866;0,04611752;-1,23300242;FAM166A;family with sequence similarity 166 member A
206354_at;0,866;0,0461272;-1,29165004;SLCO1B3;solute carrier organic anion transporter family member 1B3
232043_at;0,866;0,04617871;1,55782713;GNG7;G protein subunit gamma 7
214440_at;0,866;0,04618255;-0,8299798;NAT1;N-acetyltransferase 1
229087_s_at;0,866;0,04619859;-0,5867654;FAM104A;family with sequence similarity 104 member A
244587_at;0,866;0,04621881;0,5292107;ATF7;activating transcription factor 7
222228_s_at;0,866;0,04624158;-0,45419217;ALKBH4;alkB homolog 4, lysine demethylase
