The GSE48466 mRNA expression profile dataset.;;;;;
ID;adj.P.Val;P.Value;logFC;Gene.symbol;Gene.title
236009_at;0,0106;0,000935;-1,35329842;PERP;PERP, TP53 apoptosis effector
200853_at;0,0106;0,000936;-0,80571083;H2AFZ;H2A histone family member Z
216224_s_at;0,0106;0,000936;0,44088959;HDAC6;histone deacetylase 6
201884_at;0,0106;0,000937;0,60616387;CEACAM5;carcinoembryonic antigen related cell adhesion molecule 5
213677_s_at;0,0106;0,000937;-1,02714786;PMS1;PMS1 homolog 1, mismatch repair system component
211421_s_at;0,0106;0,000937;1,60275262;RET;ret proto-oncogene
1561087_at;0,0106;0,000938;0,68253759;LOC101930452;uncharacterized LOC101930452
1555874_x_at;0,0106;0,000939;-0,69080719;GLIDR;glioblastoma down-regulated RNA
211615_s_at;0,0106;0,000939;-1,06175403;LRPPRC;leucine rich pentatricopeptide repeat containing
216340_s_at;0,0106;0,000939;1,13238958;CYP2A7P1;cytochrome P450 family 2 subfamily A member 7 pseudogene 1
214045_at;0,0106;0,000939;-0,57810306;LIAS;lipoic acid synthetase
202053_s_at;0,0106;0,00094;-0,96558436;ALDH3A2;aldehyde dehydrogenase 3 family member A2
227655_at;0,0106;0,000941;-0,38044175;SNHG18;small nucleolar RNA host gene 18
208547_at;0,0106;0,000941;1,66655451;HIST1H2BB;histone cluster 1, H2bb
210082_at;0,0106;0,000942;-0,66797385;ABCA4;ATP binding cassette subfamily A member 4
226446_at;0,0106;0,000942;-1,59391668;HES6;hes family bHLH transcription factor 6
1566218_at;0,0106;0,000942;1,12983523;KRTAP5-2;keratin associated protein 5-2
230938_x_at;0,0106;0,000942;1,47578554;ATF5;activating transcription factor 5
231061_at;0,0106;0,000942;0,57595392;MIR302B;microRNA 302b
1555963_x_at;0,0106;0,000943;0,88869945;B3GNT7;UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7
205051_s_at;0,0106;0,000943;-1,22746049;KIT;KIT proto-oncogene receptor tyrosine kinase
1564308_a_at;0,0106;0,000943;-0,53779578;MPP7;membrane palmitoylated protein 7
237501_at;0,0106;0,000945;1,36355164;LOC101927043;uncharacterized LOC101927043
219818_s_at;0,0106;0,000945;-0,43927357;GPATCH1;G-patch domain containing 1
213328_at;0,0106;0,000947;-1,34058944;NEK1;NIMA related kinase 1
1560116_a_at;0,0106;0,000947;0,40349186;NEDD1;neural precursor cell expressed, developmentally down-regulated 1
213497_at;0,0106;0,000948;1,13243375;ABTB2;ankyrin repeat and BTB domain containing 2
218820_at;0,0106;0,000948;-2,05817236;C14orf132;chromosome 14 open reading frame 132
224908_s_at;0,0106;0,000948;-0,75220676;TTL;tubulin tyrosine ligase
1556793_a_at;0,0106;0,000948;-0,86594239;FAM83C;family with sequence similarity 83 member C
218766_s_at;0,0106;0,000948;-0,97899793;WARS2;tryptophanyl tRNA synthetase 2, mitochondrial
220262_s_at;0,0106;0,000949;-0,76048864;DLK2;delta like non-canonical Notch ligand 2
235684_s_at;0,0106;0,000949;-0,46029682;SESN3;sestrin 3
238650_x_at;0,0106;0,00095;0,33951226;WDR89;WD repeat domain 89
221563_at;0,0106;0,00095;0,94069737;DUSP10;dual specificity phosphatase 10
230685_at;0,0106;0,000951;-0,60564978;LOC101929964///LINC01184;uncharacterized LOC101929964///long intergenic non-protein coding RNA 1184
229376_at;0,0106;0,000951;1,33236096;PROX1;prospero homeobox 1
239002_at;0,0106;0,000951;-0,69813529;ASPM;abnormal spindle microtubule assembly
205225_at;0,0106;0,000952;-1,11344594;ESR1;estrogen receptor 1
225377_at;0,0106;0,000952;-0,48292439;RABL6;RAB, member RAS oncogene family-like 6
238885_at;0,0106;0,000952;-1,36121522;KIAA1549;KIAA1549
1559501_at;0,0106;0,000953;-0,72251855;CBR3-AS1;CBR3 antisense RNA 1
225253_s_at;0,0106;0,000953;-0,29945511;METTL2A///METTL2B;methyltransferase like 2A///methyltransferase like 2B
242566_at;0,0106;0,000954;1,96636475;VASH1;vasohibin 1
242954_at;0,0107;0,000959;-1,0421169;LOC101059948;uncharacterized LOC101059948
218247_s_at;0,0107;0,000959;0,52163314;MEX3C;mex-3 RNA binding family member C
229353_s_at;0,0107;0,00096;-0,59635004;NUCKS1;nuclear casein kinase and cyclin dependent kinase substrate 1
209273_s_at;0,0107;0,00096;-0,75788354;ISCA1;iron-sulfur cluster assembly 1
226801_s_at;0,0107;0,000962;0,41758133;AIDA;axin interactor, dorsalization associated
209772_s_at;0,0107;0,000962;-0,9180794;CD24;CD24 molecule
1570420_at;0,0107;0,000963;0,94447741;STXBP2;syntaxin binding protein 2
215009_s_at;0,0107;0,000965;0,92701522;THAP9-AS1;THAP9 antisense RNA 1
211630_s_at;0,0107;0,000966;-0,34359682;GSS;glutathione synthetase
204182_s_at;0,0107;0,000966;1,04181407;ZBTB43;zinc finger and BTB domain containing 43
1559066_at;0,0107;0,000967;0,39965513;LOC158402;uncharacterized LOC158402
212632_at;0,0107;0,000967;-0,367189;STX7;syntaxin 7
204066_s_at;0,0107;0,000967;-0,89220747;AGAP1;ArfGAP with GTPase domain, ankyrin repeat and PH domain 1
226079_at;0,0107;0,000968;-0,46588742;FLYWCH2;FLYWCH family member 2
225987_at;0,0107;0,000968;0,55850434;STEAP4;STEAP4 metalloreductase
225752_at;0,0107;0,000969;-0,41460285;NIPA1;non imprinted in Prader-Willi/Angelman syndrome 1
210678_s_at;0,0107;0,000969;-0,32407443;AGPAT2;1-acylglycerol-3-phosphate O-acyltransferase 2
213588_x_at;0,0107;0,000969;-0,65564604;RPL14;ribosomal protein L14
217735_s_at;0,0107;0,00097;-0,97559169;EIF2AK1;eukaryotic translation initiation factor 2 alpha kinase 1
234664_at;0,0107;0,00097;0,75994754;LOC101929819///LOC101060494///LINC01001///LINC01347///LOC388572;uncharacterized LOC101929819///uncharacterized LOC101060494///long intergenic non-protein coding RNA 1001///long intergenic non-protein coding RNA 1347///uncharacterized LOC388572
226151_x_at;0,0108;0,000971;-0,42310784;CRYZL1;crystallin zeta like 1
226588_at;0,0108;0,000971;0,39306445;CWC22;CWC22 homolog, spliceosome-associated protein
205012_s_at;0,0108;0,000971;-0,89444801;HAGH;hydroxyacylglutathione hydrolase
211727_s_at;0,0108;0,000972;-0,80795124;COX11;COX11, cytochrome c oxidase copper chaperone
1568643_a_at;0,0108;0,000972;-0,62867427;LOC101927934;uncharacterized LOC101927934
223718_at;0,0108;0,000973;1,96016632;ACRBP;acrosin binding protein
206690_at;0,0108;0,000974;0,86947284;ASIC2;acid sensing ion channel subunit 2
207172_s_at;0,0108;0,000974;1,35558218;CDH11;cadherin 11
225601_at;0,0108;0,000975;-0,82577866;HMGB3;high mobility group box 3
202134_s_at;0,0108;0,000977;0,73935815;WWTR1;WW domain containing transcription regulator 1
1568625_at;0,0108;0,000978;1,15552317;SVOP;SV2 related protein
217511_at;0,0108;0,000979;-0,32372283;KAZALD1;Kazal type serine peptidase inhibitor domain 1
205061_s_at;0,0108;0,000979;0,58707173;EXOSC9;exosome component 9
209864_at;0,0108;0,00098;-0,5961249;FRAT2;frequently rearranged in advanced T-cell lymphomas 2
221019_s_at;0,0108;0,00098;0,75811524;COLEC12;collectin subfamily member 12
1556844_at;0,0108;0,000981;-0,77623687;LOC100132078;uncharacterized LOC100132078
209054_s_at;0,0108;0,000981;-0,51960952;WHSC1;Wolf-Hirschhorn syndrome candidate 1
202139_at;0,0108;0,000982;-1,4793885;AKR7A2;aldo-keto reductase family 7 member A2
216300_x_at;0,0108;0,000982;0,49901021;RARA;retinoic acid receptor alpha
218270_at;0,0108;0,000983;-0,78046153;MRPL24;mitochondrial ribosomal protein L24
203231_s_at;0,0108;0,000984;-1,56119005;ATXN1;ataxin 1
212142_at;0,0108;0,000984;-1,00341333;MCM4;minichromosome maintenance complex component 4
217926_at;0,0108;0,000984;-0,38132029;C19orf53;chromosome 19 open reading frame 53
224388_s_at;0,0108;0,000985;0,87339732;COL25A1;collagen type XXV alpha 1 chain
237333_at;0,0108;0,000985;-1,82886645;RBBP4;RB binding protein 4, chromatin remodeling factor
1552344_s_at;0,0109;0,000988;-0,60482503;CNOT7;CCR4-NOT transcription complex subunit 7
221142_s_at;0,0109;0,000988;-1,12578518;PECR;peroxisomal trans-2-enoyl-CoA reductase
211810_s_at;0,0109;0,000988;-0,69263534;GALC;galactosylceramidase
202032_s_at;0,0109;0,00099;-0,51226781;MAN2A2;mannosidase alpha class 2A member 2
226199_at;0,0109;0,000991;-0,56626673;UPRT;uracil phosphoribosyltransferase homolog
1570351_at;0,0109;0,000991;1,13488335;ADAMTS6;ADAM metallopeptidase with thrombospondin type 1 motif 6
218253_s_at;0,0109;0,000991;-1,20638842;EIF2D;eukaryotic translation initiation factor 2D
202779_s_at;0,0109;0,000992;-0,33520554;UBE2S;ubiquitin conjugating enzyme E2 S
220864_s_at;0,0109;0,000993;-0,28721285;NDUFA13;NADH:ubiquinone oxidoreductase subunit A13
223027_at;0,0109;0,000994;0,50614396;SNX9;sorting nexin 9
231347_at;0,0109;0,000994;0,91888786;LOC100996694;uncharacterized LOC100996694
212841_s_at;0,0109;0,000996;-0,49301779;PPFIBP2;PPFIA binding protein 2
230269_at;0,0109;0,000996;-1,26489351;B3GALT5;beta-1,3-galactosyltransferase 5
203228_at;0,0109;0,000996;-0,82997451;PAFAH1B3;platelet activating factor acetylhydrolase 1b catalytic subunit 3
223121_s_at;0,0109;0,000997;-0,39143071;SFRP2;secreted frizzled related protein 2
218190_s_at;0,0109;0,000998;-0,29865974;UQCR10;ubiquinol-cytochrome c reductase, complex III subunit X
222629_at;0,0109;0,000998;-0,56654984;REV1;REV1, DNA directed polymerase
1556373_a_at;0,0109;0,000999;0,6841919;FAM185A;family with sequence similarity 185 member A
235686_at;0,0109;0,001;0,59122674;TYW5;tRNA-yW synthesizing protein 5
207655_s_at;0,0109;0,001;0,86974123;BLNK;B-cell linker
229325_at;0,0109;0,001;-0,50703586;ZZZ3;zinc finger ZZ-type containing 3
223683_at;0,0109;0,001;1,29020437;ZMYND15;zinc finger MYND-type containing 15
201221_s_at;0,0109;0,001;-0,44428221;SNRNP70;small nuclear ribonucleoprotein U1 subunit 70
231148_at;0,0109;0,001;0,89247298;IGFL2;IGF like family member 2
242488_at;0,011;0,001;-0,85769044;CHRM3;cholinergic receptor muscarinic 3
226278_at;0,011;0,001;-0,77982554;SVIP;small VCP interacting protein
205176_s_at;0,011;0,001;-0,61657334;ITGB3BP;integrin subunit beta 3 binding protein
228159_at;0,011;0,001;-0,75310893;WDFY2;WD repeat and FYVE domain containing 2
201757_at;0,011;0,001;-0,54121458;RPL10///NDUFS5;ribosomal protein L10///NADH:ubiquinone oxidoreductase subunit S5
239302_s_at;0,011;0,00101;-1,65420466;LOC100506922;uncharacterized LOC100506922
212979_s_at;0,011;0,00101;-0,39154123;LOC100294033///TCAF1;protein FAM115A-like///TRPM8 channel associated factor 1
235245_at;0,011;0,00101;2,0132668;TMEM92;transmembrane protein 92
214994_at;0,011;0,00101;1,03711643;APOBEC3F;apolipoprotein B mRNA editing enzyme catalytic subunit 3F
208387_s_at;0,011;0,00101;0,6637592;MMP24;matrix metallopeptidase 24
234992_x_at;0,011;0,00101;-0,5883569;ECT2;epithelial cell transforming 2
213804_at;0,011;0,00101;-0,54595327;INPP5B;inositol polyphosphate-5-phosphatase B
203682_s_at;0,011;0,00101;-0,74772188;IVD;isovaleryl-CoA dehydrogenase
200735_x_at;0,011;0,00101;-0,44397884;NACA;nascent polypeptide-associated complex alpha subunit
224519_at;0,011;0,00101;-0,86744813;LOC100132167;uncharacterized LOC100132167
231918_s_at;0,011;0,00101;-0,85370991;GFM2;G elongation factor mitochondrial 2
1557417_s_at;0,011;0,00101;-1,5987813;RSPH10B2///RSPH10B;radial spoke head 10 homolog B2///radial spoke head 10 homolog B
209571_at;0,011;0,00101;0,3664106;CIR1;corepressor interacting with RBPJ, 1
230407_at;0,011;0,00101;-1,33192324;SBNO1;strawberry notch homolog 1
216404_at;0,011;0,00101;0,9431944;ATXN8OS;ATXN8 opposite strand (non-protein coding)
45714_at;0,011;0,00101;-1,17844821;HCFC1R1;host cell factor C1 regulator 1
214157_at;0,011;0,00101;-0,83440872;GNAS;GNAS complex locus
1560665_at;0,011;0,00101;0,80070275;SCPEP1;serine carboxypeptidase 1
220430_at;0,011;0,00101;0,90701804;FAM110D;family with sequence similarity 110 member D
223096_at;0,011;0,00101;0,32811555;NOP58;NOP58 ribonucleoprotein
211987_at;0,011;0,00102;-1,05713449;TOP2B;topoisomerase (DNA) II beta
234733_s_at;0,011;0,00102;-0,40271696;FANCM;Fanconi anemia complementation group M
218011_at;0,011;0,00102;-0,32778193;UBL5;ubiquitin like 5
203320_at;0,011;0,00102;0,39901978;SH2B3;SH2B adaptor protein 3
244519_at;0,011;0,00102;-0,55740766;ASXL1;additional sex combs like 1, transcriptional regulator
1559409_a_at;0,011;0,00102;-1,75447386;CC2D2A;coiled-coil and C2 domain containing 2A
235259_at;0,011;0,00102;-1,34016356;PACRGL;PARK2 coregulated like
215963_x_at;0,011;0,00102;-0,98845294;RPL3;ribosomal protein L3
232101_s_at;0,011;0,00102;-0,74003288;PIGN;phosphatidylinositol glycan anchor biosynthesis class N
1553702_at;0,011;0,00102;0,49986913;ZNF697;zinc finger protein 697
221613_s_at;0,011;0,00102;0,39144053;ZFAND6;zinc finger AN1-type containing 6
225065_x_at;0,011;0,00102;-0,8825385;SNORD65///SNORD49B///LRRC75A-AS1///SNORD49A;small nucleolar RNA, C/D box 65///small nucleolar RNA, C/D box 49B///LRRC75A antisense RNA 1///small nucleolar RNA, C/D box 49A
221255_s_at;0,011;0,00102;-0,27263245;EMC6;ER membrane protein complex subunit 6
201922_at;0,011;0,00102;-0,49695165;NSA2;NSA2, ribosome biogenesis homolog
229122_x_at;0,011;0,00102;1,57010224;NPRL3;NPR3 like, GATOR1 complex subunit
200972_at;0,011;0,00102;0,26752426;TSPAN3;tetraspanin 3
201988_s_at;0,011;0,00102;-0,86028581;CREBL2;cAMP responsive element binding protein like 2
211069_s_at;0,011;0,00102;0,26144212;SUMO1;small ubiquitin-like modifier 1
202038_at;0,011;0,00102;-0,35336977;UBE4A;ubiquitination factor E4A
227450_at;0,0111;0,00103;-2,30569483;ERP27;endoplasmic reticulum protein 27
211922_s_at;0,0111;0,00103;-1,5700299;CAT;catalase
227008_at;0,0111;0,00103;-0,95035744;HDDC3;HD domain containing 3
203566_s_at;0,0111;0,00103;-1,43527764;AGL;amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase
205687_at;0,0111;0,00103;0,9945889;UBFD1;ubiquitin family domain containing 1
213461_at;0,0111;0,00103;-0,71702331;NUDT21;nudix hydrolase 21
215030_at;0,0111;0,00103;-1,13218787;GRSF1;G-rich RNA sequence binding factor 1
201585_s_at;0,0111;0,00103;-0,59053348;SFPQ;splicing factor proline and glutamine rich
219293_s_at;0,0111;0,00103;-0,51584604;OLA1;Obg-like ATPase 1
1555543_a_at;0,0111;0,00103;-0,32280887;CLCC1;chloride channel CLIC like 1
223539_s_at;0,0111;0,00103;-1,14608479;SERF1B///SERF1A;small EDRK-rich factor 1B///small EDRK-rich factor 1A
223631_s_at;0,0111;0,00103;-0,31194411;C19orf33;chromosome 19 open reading frame 33
1565132_at;0,0111;0,00103;1,53708153;RBMY3AP;RNA binding motif protein, Y-linked, family 3, member A pseudogene
211741_x_at;0,0111;0,00103;0,68364322;PSG3;pregnancy specific beta-1-glycoprotein 3
215823_x_at;0,0111;0,00104;-0,45298305;RLIM///PABPC1;ring finger protein, LIM domain interacting///poly(A) binding protein cytoplasmic 1
1558076_at;0,0111;0,00104;-0,72588962;SLF1;SMC5-SMC6 complex localization factor 1
204346_s_at;0,0111;0,00104;-0,54418533;RASSF1;Ras association domain family member 1
212710_at;0,0111;0,00104;-1,10627189;CAMSAP1;calmodulin regulated spectrin associated protein 1
203720_s_at;0,0111;0,00104;-0,80718336;ERCC1;ERCC excision repair 1, endonuclease non-catalytic subunit
209902_at;0,0111;0,00104;-1,07689036;ATR;ATR serine/threonine kinase
214179_s_at;0,0111;0,00104;0,55436581;NFE2L1;nuclear factor, erythroid 2 like 1
235522_at;0,0111;0,00104;1,84807316;CLEC2D;C-type lectin domain family 2 member D
201052_s_at;0,0111;0,00104;0,82908877;PSMF1;proteasome inhibitor subunit 1
219916_s_at;0,0111;0,00104;1,07561138;RNF39;ring finger protein 39
203513_at;0,0111;0,00104;-0,39460318;SPG11;spastic paraplegia 11 (autosomal recessive)
211714_x_at;0,0111;0,00104;-0,49533105;TUBB;tubulin beta class I
216072_at;0,0111;0,00104;-1,19389682;PRMT2;protein arginine methyltransferase 2
209729_at;0,0111;0,00104;-1,25673027;GAS2L1;growth arrest specific 2 like 1
208066_s_at;0,0111;0,00104;0,60412888;GTF2B;general transcription factor IIB
47571_at;0,0112;0,00104;0,41693651;ZNF236;zinc finger protein 236
206157_at;0,0112;0,00104;1,44406759;PTX3;pentraxin 3
201622_at;0,0112;0,00104;-0,68191033;SND1;staphylococcal nuclease and tudor domain containing 1
227997_at;0,0112;0,00104;-0,80503531;IL17RD;interleukin 17 receptor D
213123_at;0,0112;0,00105;0,32380503;MFAP3;microfibrillar associated protein 3
222921_s_at;0,0112;0,00105;-1,16210033;HEY2;hes related family bHLH transcription factor with YRPW motif 2
212465_at;0,0112;0,00105;-0,4630256;SETD3;SET domain containing 3
224813_at;0,0112;0,00105;0,80151863;WASL;Wiskott-Aldrich syndrome like
229119_s_at;0,0112;0,00105;-0,9196366;ZSWIM7;zinc finger SWIM-type containing 7
206008_at;0,0112;0,00105;2,23332699;TGM1;transglutaminase 1
228959_at;0,0112;0,00105;-1,44715198;PDK3;pyruvate dehydrogenase kinase 3
218291_at;0,0112;0,00105;-0,57121343;LAMTOR2;late endosomal/lysosomal adaptor, MAPK and MTOR activator 2
210136_at;0,0112;0,00105;-0,44472903;MBP;myelin basic protein
221767_x_at;0,0112;0,00105;-0,70001093;HDLBP;high density lipoprotein binding protein
209224_s_at;0,0112;0,00105;-0,71096498;NDUFA2;NADH:ubiquinone oxidoreductase subunit A2
238154_at;0,0112;0,00105;-0,56505115;CEP70;centrosomal protein 70
205366_s_at;0,0112;0,00105;0,68324789;HOXB6;homeobox B6
216327_s_at;0,0112;0,00106;0,85200837;SIGLEC8;sialic acid binding Ig like lectin 8
209845_at;0,0112;0,00106;0,65658906;MKRN1;makorin ring finger protein 1
213203_at;0,0112;0,00106;-0,34929372;SNAPC5;small nuclear RNA activating complex polypeptide 5
216237_s_at;0,0112;0,00106;-1,05589504;MCM5;minichromosome maintenance complex component 5
237465_at;0,0112;0,00106;-0,44790889;USP53;ubiquitin specific peptidase 53
208008_at;0,0112;0,00106;1,59602071;TBC1D29;TBC1 domain family member 29
214789_x_at;0,0113;0,00106;-0,43460484;SRSF8;serine and arginine rich splicing factor 8
210312_s_at;0,0113;0,00106;-0,68547054;IFT20;intraflagellar transport 20
226200_at;0,0113;0,00106;-0,83775709;VARS2;valyl-tRNA synthetase 2, mitochondrial
227352_at;0,0113;0,00106;-0,44064063;SWSAP1;SWIM-type zinc finger 7 associated protein 1
222351_at;0,0113;0,00106;-0,96319105;PPP2R1B;protein phosphatase 2 scaffold subunit Abeta
218627_at;0,0113;0,00106;0,54343718;DRAM1;DNA damage regulated autophagy modulator 1
206199_at;0,0113;0,00106;1,70042664;CEACAM7;carcinoembryonic antigen related cell adhesion molecule 7
232409_x_at;0,0113;0,00106;6,76514869;FBXL16;F-box and leucine rich repeat protein 16
207088_s_at;0,0113;0,00106;-0,40656108;SLC25A11;solute carrier family 25 member 11
229000_at;0,0113;0,00106;-0,718032;ZNF77;zinc finger protein 77
235327_x_at;0,0113;0,00106;0,6347411;UBXN2A;UBX domain protein 2A
1556538_at;0,0113;0,00107;1,30829392;MELTF;melanotransferrin
225794_s_at;0,0113;0,00107;-0,74259143;SMDT1;single-pass membrane protein with aspartate rich tail 1
221596_s_at;0,0113;0,00107;0,51384773;RBM48;RNA binding motif protein 48
229632_s_at;0,0113;0,00107;-0,78974477;INTS10;integrator complex subunit 10
1559254_at;0,0113;0,00107;0,71248228;PICSAR;P38 inhibited cutaneous squamous cell carcinoma associated lincRNA
238273_at;0,0113;0,00107;-0,52626142;LOC101930655///C7orf73///SLC13A4;uncharacterized LOC101930655///chromosome 7 open reading frame 73///solute carrier family 13 member 4
209036_s_at;0,0113;0,00107;-0,4753507;MDH2;malate dehydrogenase 2
223234_at;0,0113;0,00107;-0,6129765;MAD2L2;MAD2 mitotic arrest deficient-like 2 (yeast)
221473_x_at;0,0113;0,00107;-0,27728826;SERINC3;serine incorporator 3
214225_at;0,0113;0,00107;1,65807636;PIN4;peptidylprolyl cis/trans isomerase, NIMA-interacting 4
209302_at;0,0113;0,00107;-0,31180003;POLR2H;RNA polymerase II subunit H
230848_s_at;0,0113;0,00107;0,29668505;MGA;MGA, MAX dimerization protein
215983_s_at;0,0113;0,00107;-1,07199508;UBXN8;UBX domain protein 8
1569594_a_at;0,0113;0,00107;-0,41718331;NEMF;nuclear export mediator factor
238846_at;0,0113;0,00107;0,32282925;TNFRSF11A;TNF receptor superfamily member 11a
225136_at;0,0113;0,00107;1,03338584;PLEKHA2;pleckstrin homology domain containing A2
209747_at;0,0113;0,00108;0,4892793;TGFB3;transforming growth factor beta 3
204393_s_at;0,0113;0,00108;-1,11407571;ACPP;acid phosphatase, prostate
217932_at;0,0113;0,00108;-0,46689721;MRPS7;mitochondrial ribosomal protein S7
222574_s_at;0,0114;0,00108;-1,00085267;DHX40;DEAH-box helicase 40
